ADDT_SUC	0x16	0x520	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE ADDT (sw, underflow, chopped)	ADDT
ADDT_SUM	0x16	0x560	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE ADDT (sw, underflow, minus-inf)	ADDT
ADDT_SU	0x16	0x5A0	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE ADDT (sw, underflow, nearest)	ADDT
ADDT_SUD	0x16	0x5E0	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE ADDT (sw, underflow, dynamic)	ADDT
ADDT_SUIC	0x16	0x720	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE ADDT (sw, underflow, inexact, chopped)	ADDT
ADDT_SUIM	0x16	0x760	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE ADDT (sw, underflow, inexact, minus-inf)	ADDT
ADDT_SUI	0x16	0x7A0	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE ADDT (sw, underflow, inexact, nearest)	ADDT
ADDT_SUID	0x16	0x7E0	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE ADDT (sw, underflow, inexact, dynamic)	ADDT

# --- SUBS family (16 variants; leafBase=SUBS) ---
SUBS_C	0x16	0x001	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (chopped)	SUBS
SUBS_M	0x16	0x041	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (minus-inf)	SUBS
SUBS	0x16	0x081	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (nearest)	SUBS
SUBS_D	0x16	0x0C1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (dynamic)	SUBS
SUBS_UC	0x16	0x101	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (underflow, chopped)	SUBS
SUBS_UM	0x16	0x141	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (underflow, minus-inf)	SUBS
SUBS_U	0x16	0x181	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (underflow, nearest)	SUBS
SUBS_UD	0x16	0x1C1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (underflow, dynamic)	SUBS
SUBS_SUC	0x16	0x501	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (sw, underflow, chopped)	SUBS
SUBS_SUM	0x16	0x541	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (sw, underflow, minus-inf)	SUBS
SUBS_SU	0x16	0x581	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (sw, underflow, nearest)	SUBS
SUBS_SUD	0x16	0x5C1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (sw, underflow, dynamic)	SUBS
SUBS_SUIC	0x16	0x701	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (sw, underflow, inexact, chopped)	SUBS
SUBS_SUIM	0x16	0x741	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (sw, underflow, inexact, minus-inf)	SUBS
SUBS_SUI	0x16	0x781	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (sw, underflow, inexact, nearest)	SUBS
SUBS_SUID	0x16	0x7C1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBS (sw, underflow, inexact, dynamic)	SUBS

# --- SUBT family (16 variants; leafBase=SUBT) ---
SUBT_C	0x16	0x021	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (chopped)	SUBT
SUBT_M	0x16	0x061	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (minus-inf)	SUBT
SUBT	0x16	0x0A1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (nearest)	SUBT
SUBT_D	0x16	0x0E1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (dynamic)	SUBT
SUBT_UC	0x16	0x121	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (underflow, chopped)	SUBT
SUBT_UM	0x16	0x161	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (underflow, minus-inf)	SUBT
SUBT_U	0x16	0x1A1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (underflow, nearest)	SUBT
SUBT_UD	0x16	0x1E1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (underflow, dynamic)	SUBT
SUBT_SUC	0x16	0x521	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (sw, underflow, chopped)	SUBT
SUBT_SUM	0x16	0x561	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (sw, underflow, minus-inf)	SUBT
SUBT_SU	0x16	0x5A1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (sw, underflow, nearest)	SUBT
SUBT_SUD	0x16	0x5E1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (sw, underflow, dynamic)	SUBT
SUBT_SUIC	0x16	0x721	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (sw, underflow, inexact, chopped)	SUBT
SUBT_SUIM	0x16	0x761	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (sw, underflow, inexact, minus-inf)	SUBT
SUBT_SUI	0x16	0x7A1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (sw, underflow, inexact, nearest)	SUBT
SUBT_SUID	0x16	0x7E1	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE SUBT (sw, underflow, inexact, dynamic)	SUBT

# --- MULS family (16 variants; leafBase=MULS) ---
MULS_C	0x16	0x002	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (chopped)	MULS
MULS_M	0x16	0x042	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (minus-inf)	MULS
MULS	0x16	0x082	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (nearest)	MULS
MULS_D	0x16	0x0C2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (dynamic)	MULS
MULS_UC	0x16	0x102	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (underflow, chopped)	MULS
MULS_UM	0x16	0x142	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (underflow, minus-inf)	MULS
MULS_U	0x16	0x182	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (underflow, nearest)	MULS
MULS_UD	0x16	0x1C2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (underflow, dynamic)	MULS
MULS_SUC	0x16	0x502	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (sw, underflow, chopped)	MULS
MULS_SUM	0x16	0x542	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (sw, underflow, minus-inf)	MULS
MULS_SU	0x16	0x582	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (sw, underflow, nearest)	MULS
MULS_SUD	0x16	0x5C2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (sw, underflow, dynamic)	MULS
MULS_SUIC	0x16	0x702	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (sw, underflow, inexact, chopped)	MULS
MULS_SUIM	0x16	0x742	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (sw, underflow, inexact, minus-inf)	MULS
MULS_SUI	0x16	0x782	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (sw, underflow, inexact, nearest)	MULS
MULS_SUID	0x16	0x7C2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULS (sw, underflow, inexact, dynamic)	MULS

# --- MULT family (16 variants; leafBase=MULT) ---
MULT_C	0x16	0x022	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (chopped)	MULT
MULT_M	0x16	0x062	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (minus-inf)	MULT
MULT	0x16	0x0A2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (nearest)	MULT
MULT_D	0x16	0x0E2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (dynamic)	MULT
MULT_UC	0x16	0x122	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (underflow, chopped)	MULT
MULT_UM	0x16	0x162	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (underflow, minus-inf)	MULT
MULT_U	0x16	0x1A2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (underflow, nearest)	MULT
MULT_UD	0x16	0x1E2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (underflow, dynamic)	MULT
MULT_SUC	0x16	0x522	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (sw, underflow, chopped)	MULT
MULT_SUM	0x16	0x562	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (sw, underflow, minus-inf)	MULT
MULT_SU	0x16	0x5A2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (sw, underflow, nearest)	MULT
MULT_SUD	0x16	0x5E2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (sw, underflow, dynamic)	MULT
MULT_SUIC	0x16	0x722	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (sw, underflow, inexact, chopped)	MULT
MULT_SUIM	0x16	0x762	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (sw, underflow, inexact, minus-inf)	MULT
MULT_SUI	0x16	0x7A2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (sw, underflow, inexact, nearest)	MULT
MULT_SUID	0x16	0x7E2	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE MULT (sw, underflow, inexact, dynamic)	MULT

# --- DIVS family (16 variants; leafBase=DIVS) ---
DIVS_C	0x16	0x003	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (chopped)	DIVS
DIVS_M	0x16	0x043	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (minus-inf)	DIVS
DIVS	0x16	0x083	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (nearest)	DIVS
DIVS_D	0x16	0x0C3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (dynamic)	DIVS
DIVS_UC	0x16	0x103	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (underflow, chopped)	DIVS
DIVS_UM	0x16	0x143	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (underflow, minus-inf)	DIVS
DIVS_U	0x16	0x183	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (underflow, nearest)	DIVS
DIVS_UD	0x16	0x1C3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (underflow, dynamic)	DIVS
DIVS_SUC	0x16	0x503	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (sw, underflow, chopped)	DIVS
DIVS_SUM	0x16	0x543	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (sw, underflow, minus-inf)	DIVS
DIVS_SU	0x16	0x583	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (sw, underflow, nearest)	DIVS
DIVS_SUD	0x16	0x5C3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (sw, underflow, dynamic)	DIVS
DIVS_SUIC	0x16	0x703	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (sw, underflow, inexact, chopped)	DIVS
DIVS_SUIM	0x16	0x743	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (sw, underflow, inexact, minus-inf)	DIVS
DIVS_SUI	0x16	0x783	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (sw, underflow, inexact, nearest)	DIVS
DIVS_SUID	0x16	0x7C3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVS (sw, underflow, inexact, dynamic)	DIVS

# --- DIVT family (16 variants; leafBase=DIVT) ---
DIVT_C	0x16	0x023	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (chopped)	DIVT
DIVT_M	0x16	0x063	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (minus-inf)	DIVT
DIVT	0x16	0x0A3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (nearest)	DIVT
DIVT_D	0x16	0x0E3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (dynamic)	DIVT
DIVT_UC	0x16	0x123	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (underflow, chopped)	DIVT
DIVT_UM	0x16	0x163	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (underflow, minus-inf)	DIVT
DIVT_U	0x16	0x1A3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (underflow, nearest)	DIVT
DIVT_UD	0x16	0x1E3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (underflow, dynamic)	DIVT
DIVT_SUC	0x16	0x523	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (sw, underflow, chopped)	DIVT
DIVT_SUM	0x16	0x563	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (sw, underflow, minus-inf)	DIVT
DIVT_SU	0x16	0x5A3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (sw, underflow, nearest)	DIVT
DIVT_SUD	0x16	0x5E3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (sw, underflow, dynamic)	DIVT
DIVT_SUIC	0x16	0x723	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (sw, underflow, inexact, chopped)	DIVT
DIVT_SUIM	0x16	0x763	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (sw, underflow, inexact, minus-inf)	DIVT
DIVT_SUI	0x16	0x7A3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (sw, underflow, inexact, nearest)	DIVT
DIVT_SUID	0x16	0x7E3	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE DIVT (sw, underflow, inexact, dynamic)	DIVT

# --- IEEE compares (base form, T-format double precision; result is 2.0 or 0.0) ---
CMPTEQ	0x16	0x0A5	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE compare equal (T)
CMPTLT	0x16	0x0A6	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE compare less than (T)
CMPTLE	0x16	0x0A7	FltIeee	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp|S_FpTrap	IEEE compare less or equal (T)

# ----------------------------------------------------------------------------
# FP logical and FPCR access -- opcode 0x17 (FLTL)
# ----------------------------------------------------------------------------
CPYS	0x17	0x020	FltLogical	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp	copy with sign of Ra
CPYSN	0x17	0x021	FltLogical	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp	copy with negated sign of Ra
CPYSE	0x17	0x022	FltLogical	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsRb|S_ReadsFp|S_WritesRc|S_WritesFp	copy sign+exp of Ra, fraction of Rb
MT_FPCR	0x17	0x024	FltLogical	Fp	Fbox	S_FpFormat|S_ReadsRa|S_ReadsFp|S_FpcrWrite	move Ra to FPCR
MF_FPCR	0x17	0x025	FltLogical	Fp	Fbox	S_FpFormat|S_WritesRc|S_WritesFp|S_FpcrRead	move FPCR to Rc

# ----------------------------------------------------------------------------
# Misc -- opcode 0x18
# ----------------------------------------------------------------------------
TRAPB	0x18	0x0000	Misc	Misc	Cbox	S_MiscFormat|S_TrapBarrier	trap barrier; serializes precise traps
EXCB	0x18	0x0400	Misc	Misc	Cbox	S_MiscFormat|S_ExcBarrier	exception barrier
MB	0x18	0x4000	Misc	Misc	Cbox	S_MiscFormat|S_Mb	memory barrier
WMB	0x18	0x4400	Misc	Misc	Cbox	S_MiscFormat|S_Wmb	write memory barrier
FETCH	0x18	0x8000	Misc	Misc	Mbox	S_MiscFormat|S_ReadsRb|S_ReadsInt|S_PrefetchOnly	prefetch hint
ECB	0x18	0xE800	Misc	Misc	Cbox	S_MiscFormat|S_ReadsRb|S_ReadsInt|S_PrefetchOnly	evict cache block
RPCC	0x18	0xC000	Misc	Misc	Ebox	S_MiscFormat|S_WritesRa|S_WritesInt|S_RpccLike|S_NoTrace	read cycle counter; non-deterministic
RC	0x18	0xE000	Misc	Misc	Ebox	S_MiscFormat|S_WritesRa|S_WritesInt|S_NoTrace	read-and-set intrFlag IPR; old value -> Ra
RS	0x18	0xF000	Misc	Misc	Ebox	S_MiscFormat|S_WritesRa|S_WritesInt|S_NoTrace	read-and-clear intrFlag IPR; old value -> Ra

# ----------------------------------------------------------------------------
# HW_MFPR -- opcode 0x19 (PALmode)
# ----------------------------------------------------------------------------
HW_MFPR	0x19	0x0	HwMfpr	Hw	PalBox	S_HwFormat|S_Privileged|S_IprRead|S_WritesRa|S_WritesInt	read internal processor register

# ----------------------------------------------------------------------------
# JMP class -- opcode 0x1A; 2-bit selector in [15:14]
# ----------------------------------------------------------------------------
JMP	0x1A	0x0	JmpClass	Jmp	Ibox	S_JmpFormat|S_ReadsRb|S_ReadsInt|S_WritesRa|S_WritesInt|S_ChangesPC|S_Uncond|S_Indirect	indirect jump
